year, month, first_day, last_day, mean_chl_seawifs, stdev_chl_seawifs, chl_anomaly_seawifs, pct_valid_chl_seawifs, mean_chl_aqua, stdev_chl_aqua, chl_anomaly_aqua, pct_valid_chl_aqua, mean_cdm_seawifs, stdev_cdm_seawifs, cdm_anomaly_seawifs, pct_valid_cdm_seawifs, mean_cdm_aqua, stdev_cdm_aqua, cdm_anomaly_aqua, pct_valid_cdm_aqua, mean_bbp_aqua, stdev_bbp_aqua, bbp_anomaly_aqua, pct_valid_bbp_aqua, mean_nsst_aqua, stdev_nsst_aqua, nsst_anomaly_aqua, pct_valid_nsst_aqua
2012,7,1,31,-999,-999,-999,-999,0.072029082,0.010603599,0.007112621,98.41,-999,-999,-999,-999,0.005570376,0.000594743,0.000432058,98.41,0.001083163,9.17E-05,0.000119412,98.41,26.488541,0.37172178,-0.037159626,99.23
2012,8,1,31,-999,-999,-999,-999,0.075103505,0.012289167,0.014595582,98.6,-999,-999,-999,-999,0.005759702,0.000604815,0.000860452,98.6,0.001010854,0.000109476,2.03E-05,98.6,25.918561,0.37415298,-0.28560358,99.12
2012,9,1,30,-999,-999,-999,-999,0.064811237,0.011845876,0.01285013,94.44,-999,-999,-999,-999,0.005337849,0.000629866,0.000792075,94.44,0.00118834,0.000156358,0.000161654,94.44,26.013625,0.46442219,-0.15023857,99.21
2012,10,1,31,-999,-999,-999,-999,0.069655489,0.012407555,0.020025204,96.95,-999,-999,-999,-999,0.00561447,0.000680539,0.001371854,96.95,0.001127742,0.000145411,2.10E-05,96.95,26.240717,0.32872773,-0.27984733,99.17
2012,11,1,30,-999,-999,-999,-999,0.056873369,0.012824573,0.012709979,94.55,-999,-999,-999,-999,0.004805878,0.000727775,0.000886449,94.55,0.001332677,0.000141475,0.000116369,94.55,27.510666,0.38090187,0.35274386,99.21
2012,12,1,31,-999,-999,-999,-999,0.056819795,0.012068472,0.012504304,58.83,-999,-999,-999,-999,0.004829246,0.00068347,0.000874681,58.83,0.001344739,0.000153298,0.000104973,58.83,28.003442,0.59852113,0.090521734,98.94
2013,1,1,31,-999,-999,-999,-999,0.058116133,0.018274948,0.015310796,62.53,-999,-999,-999,-999,0.004869956,0.000911095,0.000987021,62.53,0.001306621,0.000202354,6.87E-05,62.53,27.488638,0.54335611,-0.73228488,99.15
2013,2,1,28,-999,-999,-999,-999,0.054831822,0.008226277,0.008620109,77,-999,-999,-999,-999,0.004649426,0.000518294,0.000608221,77,0.00117451,0.000188944,-8.23E-07,77,28.122994,0.42824873,-0.2440043,99.15
2013,3,1,31,-999,-999,-999,-999,0.056058363,0.006108551,0.008559847,98.68,-999,-999,-999,-999,0.00457776,0.000404688,0.00053357,98.68,0.001125034,0.000102825,1.99E-05,98.68,28.301562,0.23489878,-0.23563275,99.23
2013,4,1,30,-999,-999,-999,-999,0.063667717,0.008487522,0.01307568,97.53,-999,-999,-999,-999,0.00476864,0.000436845,0.000656661,97.53,0.00103927,0.000130435,-6.27E-06,97.53,28.662904,0.34599812,0.2819329,99.15
2013,5,1,31,-999,-999,-999,-999,0.060845531,0.009890464,0.005549496,97.37,-999,-999,-999,-999,0.004739279,0.000522188,0.000329249,97.36,0.001009252,0.000122584,-3.24E-05,97.36,27.74346,0.34139818,-0.081739957,99.15
2013,6,1,30,-999,-999,-999,-999,0.07104466,0.008260288,0.00823663,98.74,-999,-999,-999,-999,0.00538195,0.00047419,0.000499811,98.74,0.000976609,6.96E-05,-2.76E-05,98.74,26.824246,0.35341483,-0.34491882,99.17
2013,7,1,31,-999,-999,-999,-999,0.078121358,0.010524867,0.013205001,97.37,-999,-999,-999,-999,0.00584064,0.000605469,0.00070227,97.37,0.000982249,0.000109238,1.87E-05,97.37,26.000105,0.34152227,-0.5254511,99.12
2013,8,1,31,-999,-999,-999,-999,0.069907918,0.013561393,0.009316043,98.74,-999,-999,-999,-999,0.005590528,0.00075548,0.000687291,98.74,0.001068345,0.000103861,7.75E-05,98.74,25.504381,0.46113354,-0.69920435,99.17
2013,9,1,30,-999,-999,-999,-999,0.06019813,0.01103177,0.008156352,98.57,-999,-999,-999,-999,0.004969989,0.000598759,0.000421056,98.57,0.001093554,0.000111961,6.71E-05,98.57,25.545706,0.42279839,-0.61888805,99.17
2013,10,1,31,-999,-999,-999,-999,0.055193748,0.024470256,0.005337853,89.21,-999,-999,-999,-999,0.004679178,0.001072821,0.000426946,89.21,0.00117064,0.000263634,6.04E-05,89.21,26.131051,0.29430248,-0.38975827,99.15
2013,11,1,30,-999,-999,-999,-999,0.049879518,0.012133194,0.005973491,84.36,-999,-999,-999,-999,0.004356713,0.000693558,0.000450366,84.36,0.001243542,0.000184853,2.57E-05,84.36,26.479775,0.41528742,-0.6784352,99.17
2013,12,1,31,-999,-999,-999,-999,0.043478529,0.010738961,0.000301184,94.17,-999,-999,-999,-999,0.003885261,0.00063553,2.01E-05,94.17,0.001246175,0.000173791,1.47E-05,94.17,27.47675,0.32829002,-0.43623337,99.17
2014,1,1,31,-999,-999,-999,-999,0.043301554,0.009989497,0.000786107,91.19,-999,-999,-999,-999,0.00379155,0.000541089,-5.61E-05,91.19,0.001263164,0.000141117,2.59E-05,91.19,27.990875,0.24922297,-0.23005447,99.18
2014,2,1,28,-999,-999,-999,-999,0.046761537,0.007720898,0.00063391,64.64,-999,-999,-999,-999,0.004064943,0.000509955,2.60E-05,64.64,0.001243329,0.000195347,6.37E-05,64.64,28.051625,0.31766381,-0.31595374,99.17
2014,3,1,31,-999,-999,-999,-999,0.050029157,0.009285013,0.002583671,92.93,-999,-999,-999,-999,0.004127902,0.000583293,8.90E-05,92.93,0.001178032,0.000144074,7.41E-05,92.93,28.173735,0.21161932,-0.36443367,99.15
2014,4,1,30,-999,-999,-999,-999,0.056730028,0.009585488,0.006072175,96.69,-999,-999,-999,-999,0.004246777,0.000499152,0.000131015,96.68,0.000977072,0.000181576,-6.94E-05,96.68,27.920164,0.26722857,-0.46039135,99.17
2014,5,1,31,-999,-999,-999,-999,0.057891745,0.009219193,0.002619772,98.33,-999,-999,-999,-999,0.004322655,0.000474774,-8.91E-05,98.33,0.001063927,0.000111017,2.23E-05,98.33,27.157228,0.39768028,-0.66840209,99.15
2014,6,1,30,-999,-999,-999,-999,0.064659135,0.008518526,0.001861901,98.47,-999,-999,-999,-999,0.004727081,0.000494868,-0.00015426,98.47,0.000996642,8.91E-05,-7.45E-06,98.47,26.674895,0.35127272,-0.49457914,99.09
2014,7,1,31,-999,-999,-999,-999,0.060203495,0.01430144,-0.004957584,98.74,-999,-999,-999,-999,0.004546374,0.000519855,-0.000599243,98.74,0.001032475,0.000167577,6.65E-05,98.74,26.467231,0.30250731,-0.057934557,99.15
2014,8,1,31,-999,-999,-999,-999,0.05709619,0.008371554,-0.003379753,98.21,-999,-999,-999,-999,0.004491859,0.000477252,-0.000405377,98.21,0.001087144,7.59E-05,9.62E-05,98.21,26.463751,0.31640563,0.25994371,99.17
2014,9,1,30,-999,-999,-999,-999,0.048094747,0.00673347,-0.00390235,96.01,-999,-999,-999,-999,0.004111465,0.000393544,-0.00043495,96.01,0.001135606,0.000114283,0.000108564,96.01,26.565575,0.32817555,0.40080011,99.13
2014,10,1,31,-999,-999,-999,-999,0.048328354,0.007308243,-0.001411195,96.96,-999,-999,-999,-999,0.004025446,0.000408795,-0.000222083,96.96,0.001164381,0.000125469,5.67E-05,96.96,26.726788,0.39283008,0.20587409,99.18
2014,11,1,30,-999,-999,-999,-999,0.043622543,0.012131094,-0.000399827,90.56,-999,-999,-999,-999,0.003764037,0.000663272,-0.00014205,90.56,0.001222352,0.000139864,7.08E-06,90.56,27.204526,0.30172432,0.045688327,99.13
2014,12,1,31,-999,-999,-999,-999,0.040653089,0.006395897,-0.003033929,77.55,-999,-999,-999,-999,0.003614848,0.000377516,-0.00028049,77.55,0.001272581,0.000165647,3.87E-05,77.55,27.632606,0.45252113,-0.2803356,99.18
2015,1,1,31,-999,-999,-999,-999,0.038464098,0.010187805,-0.004597954,78.11,-999,-999,-999,-999,0.003489064,0.000557938,-0.000393937,78.11,0.001304824,0.0002134,6.88E-05,78.11,28.63877,0.5069875,0.41783024,99.15
2015,2,1,28,-999,-999,-999,-999,0.04124168,0.006782296,-0.00493557,79.52,-999,-999,-999,-999,0.003624466,0.000420266,-0.000420292,79.52,0.001198858,0.000163561,9.79E-06,79.52,28.480695,0.20816405,0.11311648,99.17
2015,3,1,31,-999,-999,-999,-999,0.043044067,0.009508691,-0.004399339,97.63,-999,-999,-999,-999,0.003614613,0.000511346,-0.000423877,97.63,0.001152718,0.000121068,4.77E-05,97.63,28.517476,0.19536427,-0.020568424,99.2
2015,4,1,30,-999,-999,-999,-999,0.047808395,0.012461472,-0.002736307,98.59,-999,-999,-999,-999,0.003687661,0.000540889,-0.000422211,98.59,0.001095131,0.000134862,4.93E-05,98.59,28.534123,0.18603033,0.1531272,99.17
2015,5,1,31,-999,-999,-999,-999,0.053433214,0.010025614,-0.001868725,98.6,-999,-999,-999,-999,0.003989133,0.000512058,-0.000422813,98.6,0.001064046,7.43E-05,2.12E-05,98.6,28.03316,0.27680611,0.20756454,99.15
2015,6,1,30,-999,-999,-999,-999,0.063602574,0.010081963,0.000780373,98.77,-999,-999,-999,-999,0.004681091,0.000551859,-0.000201556,98.77,0.001019911,7.10E-05,1.57E-05,98.77,27.512024,0.28754048,0.34314598,99.13
2015,7,1,31,-999,-999,-999,-999,0.061753638,0.008730137,-0.003114145,98.42,-999,-999,-999,-999,0.004815266,0.000444734,-0.000321066,98.42,0.001017823,7.91E-05,5.39E-05,98.42,26.794785,0.33801392,0.26928536,99.1
2015,8,1,31,-999,-999,-999,-999,0.067302451,0.009129011,0.006835908,95.52,-999,-999,-999,-999,0.005279482,0.000490057,0.000384134,95.52,0.000950614,0.000139021,-4.17E-05,95.52,26.214468,0.2706436,0.01032197,99.12
2015,9,1,30,-999,-999,-999,-999,0.056709485,0.00991649,0.004679683,97.68,-999,-999,-999,-999,0.004638579,0.000562024,9.11E-05,97.68,0.001016246,0.000146081,-1.06E-05,97.68,26.164918,0.4401301,-0.000155594,99.13
2015,10,1,31,-999,-999,-999,-999,0.053238385,0.008510946,0.003566738,90.57,-999,-999,-999,-999,0.004476638,0.000489276,0.000233805,90.57,0.001060302,0.000191008,-4.71E-05,90.57,26.102055,0.66807192,-0.41817039,99.15
2015,11,1,30,-999,-999,-999,-999,0.039647285,0.00886043,-0.003933031,69.18,-999,-999,-999,-999,0.003632104,0.000538902,-0.000242252,69.18,0.001251996,0.000175991,4.25E-05,69.18,26.821321,0.48841288,-0.33690351,99.2
2015,12,1,31,-999,-999,-999,-999,0.043532458,0.015955038,6.11E-05,89.6,-999,-999,-999,-999,0.003778927,0.000713313,-0.000106643,89.59,0.001223378,0.000195643,-9.03E-06,89.59,27.468556,0.55355193,-0.44291061,99.27
2016,1,1,31,-999,-999,-999,-999,0.043792447,0.007192402,0.00126798,83.85,-999,-999,-999,-999,0.003775377,0.000435982,-7.01E-05,83.85,0.001194435,0.000154082,-4.04E-05,83.85,28.187121,0.48457256,-0.03348427,99.2
2016,2,1,29,-999,-999,-999,-999,0.043348462,0.008214674,-0.002764943,71.44,-999,-999,-999,-999,0.00374968,0.000481171,-0.000287822,71.44,0.001242493,0.000153132,5.96E-05,71.44,28.419716,0.41596128,0.052194635,99.17
2016,3,1,31,-999,-999,-999,-999,0.04318895,0.015600798,-0.004145689,96.42,-999,-999,-999,-999,0.003601604,0.000898811,-0.000432271,96.42,0.001149318,0.000145736,4.43E-05,96.42,28.788988,0.37100685,0.25202296,99.24
2016,4,1,30,-999,-999,-999,-999,0.053807288,0.015287325,0.003359671,96.27,-999,-999,-999,-999,0.003989368,0.000746038,-0.000113453,96.27,0.001048763,0.000154461,2.43E-06,96.27,28.874522,0.50693687,0.49452992,99.23
2016,5,1,31,-999,-999,-999,-999,0.059564167,0.010081392,0.004324453,98.44,-999,-999,-999,-999,0.004490763,0.000546345,8.07E-05,98.44,0.001096462,0.000100223,5.48E-05,98.44,27.753428,0.57970411,-0.072745978,99.1
2016,6,1,30,-999,-999,-999,-999,0.068578103,0.01212983,0.005867891,90.89,-999,-999,-999,-999,0.005103643,0.000682262,0.000225903,90.85,0.000993353,0.000147063,-9.93E-06,90.85,27.012492,0.56700802,-0.15672591,99.13
2016,7,1,31,-999,-999,-999,-999,0.062185366,0.009626945,-0.002663252,98.36,-999,-999,-999,-999,0.004860113,0.000517539,-0.000274802,98.36,0.001023394,7.92E-05,5.97E-05,98.36,26.443739,0.50207817,-0.081830284,99.1
2016,8,1,31,-999,-999,-999,-999,0.052910086,0.008565998,-0.007548114,98.33,-999,-999,-999,-999,0.004286002,0.000486559,-0.000610414,98.33,0.001054001,0.000103164,6.34E-05,98.33,26.416685,0.44998607,0.21297669,99.15
2016,9,1,30,-999,-999,-999,-999,0.044479817,0.007356002,-0.007422227,97.63,-999,-999,-999,-999,0.003829795,0.000425597,-0.000710715,97.63,0.001013565,0.000129723,-1.31E-05,97.63,26.708292,0.3622476,0.54359649,99.17
2016,10,1,31,-999,-999,-999,-999,0.039598861,0.006274575,-0.010137295,98.6,-999,-999,-999,-999,0.003442662,0.000350193,-0.000804716,98.6,0.001182617,8.85E-05,7.51E-05,98.6,27.421125,0.25798876,0.90023118,99.13
2016,11,1,30,-999,-999,-999,-999,0.037935089,0.006276305,-0.006157781,76.95,-999,-999,-999,-999,0.003370497,0.000370464,-0.00052945,76.95,0.001245594,0.000168346,3.06E-05,76.95,27.510125,0.35875177,0.35206511,99.2
2016,12,1,31,-999,-999,-999,-999,0.038240312,0.007569766,-0.005050904,94.82,-999,-999,-999,-999,0.003374969,0.000395507,-0.000497552,94.37,0.001244341,0.000144086,1.23E-05,94.37,28.654068,0.19452898,0.74091628,99.17
2017,1,1,31,-999,-999,-999,-999,0.04285002,0.041575943,-0.00046771,97.25,-999,-999,-999,-999,0.003542733,0.001726504,-0.000339719,97.25,0.001252696,0.00070229,2.92E-06,97.25,28.694618,0.31537103,0.47425918,99.2
2017,2,1,28,-999,-999,-999,-999,0.045161405,0.016856013,-0.00126418,93.11,-999,-999,-999,-999,0.003752178,0.000721989,-0.000297589,93.11,0.001258082,0.000204273,6.95E-05,93.11,28.721155,0.4554925,0.35394796,99.17
2017,3,1,31,-999,-999,-999,-999,0.043984527,0.008052494,-0.003337681,94.32,-999,-999,-999,-999,0.00360194,0.000456802,-0.00042972,94.32,0.00116978,0.000129157,6.49E-05,94.32,28.952982,0.17901819,0.414938,99.2
2017,4,1,30,-999,-999,-999,-999,0.052366496,0.015681888,0.001813633,96.07,-999,-999,-999,-999,0.004070052,0.000833219,-4.00E-05,95.99,0.001088283,0.000151728,4.26E-05,95.99,28.440755,0.33444539,0.060162292,99.2
2017,5,1,31,-999,-999,-999,-999,0.054632995,0.019057251,-0.000616469,98.38,-999,-999,-999,-999,0.004200257,0.000877382,-0.000210424,98.38,0.001096522,0.000156877,5.49E-05,98.38,27.928542,0.31075001,0.10270993,99.13
2017,6,1,30,-999,-999,-999,-999,0.056558139,0.015477483,-0.006303552,98.31,-999,-999,-999,-999,0.00430339,0.000780614,-0.000580356,98.31,0.001108812,0.0001406,0.000104564,98.31,27.50445,0.40909234,0.33522873,99.15
2017,7,1,31,-999,-999,-999,-999,0.059769019,0.01369567,-0.005166151,98.62,-999,-999,-999,-999,0.004556444,0.000715449,-0.000582783,98.62,0.00106961,9.70E-05,0.000105546,98.62,27.082789,0.33971072,0.55735375,99.15
2017,8,1,31,-999,-999,-999,-999,0.068779783,0.013483115,0.00827074,98.45,-999,-999,-999,-999,0.005309223,0.00076651,0.000409842,98.45,0.000922995,0.000105448,-6.76E-05,98.45,26.785534,0.30102488,0.58142933,99.13
2017,9,1,30,-999,-999,-999,-999,0.047522008,0.014105325,-0.004510944,95.86,-999,-999,-999,-999,0.004197846,0.000896478,-0.000353965,95.86,0.001139508,0.000167152,0.000112796,95.86,26.333882,0.3841538,0.16910788,99.13
2017,10,1,31,-999,-999,-999,-999,0.040177516,0.008041474,-0.009440886,85.08,-999,-999,-999,-999,0.003704412,0.000495741,-0.000533536,85.08,0.001223863,0.000163088,0.000112818,85.08,26.382495,0.49313112,-0.13806938,99.17
2017,11,1,30,-999,-999,-999,-999,0.037375921,0.008207544,-0.006743791,55.47,-999,-999,-999,-999,0.00347318,0.000465071,-0.000441353,55.47,0.001325202,0.000201645,9.91E-05,55.47,27.088061,0.4269971,-0.070421199,99.12
2017,12,1,31,-999,-999,-999,-999,0.039084491,0.007290823,-0.004110768,93.65,-999,-999,-999,-999,0.003510291,0.000454197,-0.000358373,93.65,0.001289358,0.000137212,5.60E-05,93.65,28.211831,0.24901335,0.29899355,99.18
2018,1,1,31,-999,-999,-999,-999,0.038585394,0.008472018,-0.004001854,88.99,-999,-999,-999,-999,0.003470911,0.000489684,-0.000381462,88.99,0.001291893,0.000137989,5.45E-05,88.99,28.442408,0.18420838,0.22166475,99.18
2018,2,1,28,-999,-999,-999,-999,0.044291837,0.01141604,-0.001277547,68.89,-999,-999,-999,-999,0.003784924,0.000723055,-0.000216757,68.89,0.001173793,0.000215426,-7.95E-06,68.89,28.019721,0.29897509,-0.34814265,99.12
2018,3,1,31,-999,-999,-999,-999,0.048948208,0.009620724,0.00146105,97.01,-999,-999,-999,-999,0.003863834,0.000525854,-0.000177962,97.01,0.001143027,0.00010456,3.80E-05,97.01,28.255332,0.15654164,-0.28305852,99.17
2018,4,1,30,-999,-999,-999,-999,0.051383084,0.012730337,0.000998342,96.95,-999,-999,-999,-999,0.003940132,0.000559411,-0.000159685,96.93,0.001176298,0.000151503,0.000129777,96.93,28.4338,0.25777922,0.053348773,99.15
2018,5,1,31,-999,-999,-999,-999,0.047601835,0.009719376,-0.007657111,98.71,-999,-999,-999,-999,0.003805081,0.000526617,-0.000606446,98.71,0.001123866,7.93E-05,8.23E-05,98.71,27.980995,0.24360783,0.15602339,99.2
2018,6,1,30,-999,-999,-999,-999,0.05141485,0.008014286,-0.011413353,98.72,-999,-999,-999,-999,0.004090542,0.000438744,-0.000792441,98.72,0.001098924,7.77E-05,9.46E-05,98.72,27.452032,0.30427069,0.28304673,99.17
2018,7,1,31,-999,-999,-999,-999,0.057013675,0.01312662,-0.008068751,98.69,-999,-999,-999,-999,0.00448575,0.000747927,-0.000661757,98.69,0.001017361,0.000107953,5.32E-05,98.69,26.63479,0.37970542,0.10932984,99.17
2018,8,1,31,-999,-999,-999,-999,0.048112609,0.008767467,-0.012482767,98.56,-999,-999,-999,-999,0.003989718,0.000381202,-0.000913738,98.56,0.001147014,0.000111378,0.000156137,98.56,26.440624,0.30536628,0.2369247,99.17
2018,9,1,30,-999,-999,-999,-999,0.048341329,0.006917454,-0.00369468,98.31,-999,-999,-999,-999,0.004064066,0.000359688,-0.000483578,98.31,0.001114122,0.000105512,8.74E-05,98.31,26.346272,0.36160648,0.1812663,99.13
2018,10,1,31,-999,-999,-999,-999,0.040037137,0.007146315,-0.009471248,93,-999,-999,-999,-999,0.003698199,0.000420235,-0.000537877,93,0.001260896,0.000131968,0.000152642,93,26.537444,0.51456405,0.016591108,99.17
2018,11,1,30,-999,-999,-999,-999,0.034079842,0.00757473,-0.009781247,88.64,-999,-999,-999,-999,0.003263461,0.000436715,-0.0006423,88.63,0.001358762,0.000151393,0.000143418,88.63,27.422783,0.55198299,0.26488412,99.21
2018,12,1,31,-999,-999,-999,-999,0.035015372,0.008524137,-0.008299359,87.7,-999,-999,-999,-999,0.003243139,0.000467856,-0.000635072,87.7,0.001255714,0.000147813,2.42E-05,87.7,28.378321,0.32711127,0.46554565,99.17
2019,1,1,31,-999,-999,-999,-999,0.040228078,0.007380093,-0.002425849,89.34,-999,-999,-999,-999,0.003391281,0.000434567,-0.000136237,89.34,0.001281137,0.00011942,-3.29E-05,89.34,28.655228,0.34918762,0.43440792,99.15
2019,2,1,28,-999,-999,-999,-999,0.044779545,0.019537906,-0.001046126,79.61,-999,-999,-999,-999,0.003529779,0.000863976,-0.000133423,79.61,0.001205887,0.000187433,-6.20E-05,79.61,28.921991,0.39385369,0.5540747,99.1
2019,3,1,31,-999,-999,-999,-999,0.050754653,0.018087739,0.0034149,96.69,-999,-999,-999,-999,0.003717791,0.000561412,5.80E-05,96.69,0.001234852,0.00012354,3.50E-05,96.69,29.116704,0.32532584,0.57866021,99.2
2019,4,1,30,-999,-999,-999,-999,0.061682409,0.024384464,0.010558309,97.87,-999,-999,-999,-999,0.004142222,0.000939439,0.000368971,97.87,0.001163665,0.000121,5.26E-06,97.87,29.259899,0.43857258,0.74971014,99.13
2019,5,1,31,-999,-999,-999,-999,0.060160579,0.013048027,0.004729771,98.21,-999,-999,-999,-999,0.004202924,0.000663866,0.000162482,98.21,0.001122381,0.000101282,-2.46E-05,98.21,28.297261,0.36471873,0.41779121,99.17
2019,6,1,30,-999,-999,-999,-999,0.059136532,0.012547765,-0.003512101,94.97,-999,-999,-999,-999,0.004024313,0.000648406,-0.000431012,94.97,0.001102947,0.000110401,-1.60E-06,94.97,27.762576,0.37653739,0.56612452,99.13
2019,7,1,31,-999,-999,-999,-999,0.085281126,0.019206008,0.019394536,97.94,-999,-999,-999,-999,0.005825302,0.001430049,0.001094801,97.94,0.000958533,0.000145077,-0.000107018,97.94,26.154971,0.40690249,-0.34910711,99.12
2019,8,1,31,-999,-999,-999,-999,0.060229205,0.008223848,-0.000199761,98.69,-999,-999,-999,-999,0.004512621,0.000437133,-2.04E-05,98.69,0.001076027,6.24E-05,-1.55E-05,98.69,26.180129,0.30117648,-0.016262121,99.15
2019,9,1,30,-999,-999,-999,-999,0.052091562,0.007152758,5.16E-05,98.18,-999,-999,-999,-999,0.004163154,0.000388205,4.20E-05,98.18,0.00112221,0.000112009,-1.07E-05,98.18,26.054096,0.4422691,-0.097182168,99.13
2019,10,1,31,-999,-999,-999,-999,0.043737056,0.006499265,-0.005551287,96.74,-999,-999,-999,-999,0.003665648,0.000330043,-0.00024899,96.74,0.001276849,0.000103488,6.42E-05,96.74,26.652299,0.45536031,0.12310244,99.17
2019,11,1,30,-999,-999,-999,-999,0.040219729,0.006693538,-0.003438106,72.13,-999,-999,-999,-999,0.003369488,0.000327039,-0.000215562,72.13,0.001362168,0.000202633,5.10E-05,72.13,27.157711,0.45533444,-0.016931904,99.17
2019,12,1,31,-999,-999,-999,-999,0.04484673,0.013169507,0.002813625,62.47,-999,-999,-999,-999,0.003640967,0.000689184,0.000143868,62.47,0.001391009,0.000173009,6.32E-05,62.47,27.723713,0.68727281,-0.22428918,92.12
2020,1,1,31,-999,-999,-999,-999,0.041597768,0.005933848,-0.00090743,88.02,-999,-999,-999,-999,0.00354145,0.000330689,1.85E-05,88.02,0.001260427,0.000147821,-5.39E-05,88.02,28.027157,0.34733666,-0.21645219,99.15
2020,2,1,29,-999,-999,-999,-999,0.041341593,0.007969809,-0.004458368,92,-999,-999,-999,-999,0.003377388,0.0003875,-0.000305945,92,0.001186362,0.000118463,-8.24E-05,92,-999,-999,-999,-999
2020,3,1,31,-999,-999,-999,-999,0.044041614,0.009444969,-0.003382318,97.66,-999,-999,-999,-999,0.003304731,0.00040572,-0.00035981,97.66,0.0011902,0.000120407,-9.65E-06,97.66,29.162525,0.25835246,0.55985723,99.13
2020,4,1,30,-999,-999,-999,-999,0.064270174,0.019522875,0.013124525,98.47,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,29.185196,0.28144061,0.67496165,99.15
2020,5,1,31,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2020,6,1,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2020,7,1,31,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2020,8,1,31,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2020,9,1,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2020,10,1,31,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2020,11,1,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2020,12,1,31,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999